State,Date,Confirmed,Deceased,Recovered,Tested,Vaccinated1,Vaccinated2
AN,2021-09-26,7618,129,7476,545708,288523,148108
AN,2021-09-27,7619,129,7479,547050,288878,149622
AN,2021-09-28,7620,129,7480,548546,289147,150661
AN,2021-09-29,7620,129,7482,550232,289464,152144
AN,2021-09-30,7621,129,7483,552153,289728,153214
AN,2021-10-01,7621,129,7484,554312,289982,154279
AN,2021-10-02,7622,129,7484,556135,289999,154338
AN,2021-10-03,7623,129,7485,557749,289999,154348
AN,2021-10-04,7624,129,7485,559092,290292,156997
AN,2021-10-05,7626,129,7488,560925,290554,159221
AN,2021-10-06,7627,129,7488,562716,290847,161573
AN,2021-10-07,7629,129,7489,564433,291053,163437
AN,2021-10-08,7629,129,7490,565922,291239,165062
AN,2021-10-09,7632,129,7492,567652,291407,166657
AN,2021-10-10,7633,129,7494,569082,291428,166748
AN,2021-10-11,7634,129,7495,570492,291679,168154
AN,2021-10-12,7635,129,7498,572193,291867,169979
AN,2021-10-13,7637,129,7499,573798,292067,170712
AN,2021-10-14,7640,129,7501,575298,292202,172247
AN,2021-10-15,7641,129,7503,576761,292209,172364
AN,2021-10-16,7641,129,7503,577703,292321,174797
AN,2021-10-17,7642,129,7505,579071,292322,174806
AN,2021-10-18,7642,129,7506,580274,292528,177543
AN,2021-10-19,7646,129,7509,581843,292666,179962
AN,2021-10-20,7646,129,7510,583314,292669,180118
AN,2021-10-21,7646,129,7510,584772,292802,183786
AN,2021-10-22,7646,129,7511,586240,292988,186655
AN,2021-10-23,7648,129,7511,587939,293112,189393
AN,2021-10-24,7648,129,7513,589097,293117,189517
AN,2021-10-25,7648,129,7514,590432,293347,191929
AN,2021-10-26,7648,129,7515,591576,293512,194041
AN,2021-10-27,7650,129,7516,592748,293644,195689
AN,2021-10-28,7651,129,7516,594049,293776,197310
AN,2021-10-29,7651,129,7517,595397,293904,198731
AN,2021-10-30,7651,129,7518,596657,293998,200144
AN,2021-10-31,7651,129,7518,598033,294001,200157
AP,2020-03-12,1,0,0,0,0,0
AP,2020-03-13,1,0,0,0,0,0
AP,2020-03-14,1,0,0,0,0,0
AP,2020-03-15,1,0,0,0,0,0
AP,2020-03-16,1,0,0,0,0,0
AP,2020-03-17,1,0,0,0,0,0
AP,2020-03-18,1,0,0,0,0,0
AP,2020-03-19,3,0,0,0,0,0
AP,2020-03-20,3,0,0,0,0,0
AP,2020-03-21,5,0,0,0,0,0
AP,2020-03-22,6,0,0,0,0,0
AP,2020-03-23,7,0,0,0,0,0
AP,2020-03-24,8,0,0,0,0,0
AP,2020-03-25,10,0,0,0,0,0
AP,2020-03-26,11,0,0,0,0,0
AP,2020-03-27,13,0,0,0,0,0
AP,2020-03-28,19,0,0,0,0,0
AP,2020-03-29,21,0,1,0,0,0
AP,2020-03-30,23,0,1,0,0,0
AP,2020-03-31,44,0,1,0,0,0
AP,2020-04-01,111,0,2,0,0,0
AP,2020-04-02,149,0,2,1800,0,0
AP,2020-04-03,164,1,2,1800,0,0
AP,2020-04-04,192,1,2,1800,0,0
AP,2020-04-05,256,1,5,1800,0,0
AP,2020-04-06,303,3,5,1800,0,0
AP,2020-04-07,314,4,5,1800,0,0
AP,2020-04-08,348,4,6,1800,0,0
AP,2020-04-09,363,6,10,1800,0,0
AP,2020-04-10,381,6,10,6374,0,0
AP,2020-04-11,405,6,10,6958,0,0
AP,2020-04-12,420,7,12,6958,0,0
AP,2020-04-13,439,7,12,8755,0,0
AP,2020-04-14,484,11,16,10505,0,0
AP,2020-04-15,525,14,20,11613,0,0
AP,2020-04-16,534,14,20,20235,0,0
AP,2020-04-17,572,14,35,20235,0,0
AP,2020-04-18,603,16,42,21450,0,0
AP,2020-04-19,647,17,65,26958,0,0
AP,2020-04-20,722,20,92,30733,0,0
AP,2020-04-21,757,22,96,35755,0,0
AP,2020-04-22,813,24,120,41512,0,0
AP,2020-04-23,893,27,141,48032,0,0
AP,2020-04-24,955,29,145,54338,0,0
AP,2020-04-25,1016,31,171,61266,0,0
AP,2020-04-26,1097,31,231,68034,0,0
AP,2020-04-27,1177,31,235,74551,0,0
AP,2020-04-28,1259,31,258,80334,0,0
AP,2020-04-29,1332,31,287,88061,0,0
AP,2020-04-30,1403,31,321,94558,0,0
AP,2020-05-01,1463,33,403,102460,0,0
AP,2020-05-02,1525,33,441,108403,0,0
AP,2020-05-03,1583,33,488,114937,0,0
AP,2020-05-04,1650,33,524,125229,0,0
AP,2020-05-05,1717,34,589,133492,0,0
AP,2020-05-06,1777,36,729,141274,0,0
AP,2020-05-07,1833,38,780,149361,0,0
AP,2020-05-08,1887,41,842,156681,0,0
AP,2020-05-09,1930,44,887,165069,0,0
AP,2020-05-10,1980,45,925,173735,0,0
AP,2020-05-11,2018,45,998,181144,0,0
AP,2020-05-12,2089,46,1056,191874,0,0
AP,2020-05-13,2137,47,1142,201196,0,0
AP,2020-05-14,2205,48,1192,210452,0,0
AP,2020-05-15,2307,48,1252,219490,0,0
AP,2020-05-16,2355,49,1353,219490,0,0
AP,2020-05-17,2380,50,1456,238998,0,0
AP,2020-05-18,2432,50,1552,248771,0,0
AP,2020-05-19,2489,52,1621,258450,0,0
AP,2020-05-20,2560,53,1664,267612,0,0
AP,2020-05-21,2605,54,1705,275704,0,0
AP,2020-05-22,2667,55,1731,284119,0,0
AP,2020-05-23,2714,56,1779,292969,0,0
AP,2020-05-24,2780,56,1841,304326,0,0
AP,2020-05-25,2886,56,1892,314566,0,0
AP,2020-05-26,2983,57,2017,322714,0,0
AP,2020-05-27,3117,58,2065,332378,0,0
AP,2020-05-28,3245,59,2133,342236,0,0
AP,2020-05-29,3330,60,2234,353874,0,0
AP,2020-05-30,3461,60,2289,363378,0,0
AP,2020-05-31,3571,62,2340,372748,0,0
AP,2020-06-01,3676,64,2374,383315,0,0
AP,2020-06-02,3791,64,2414,395681,0,0
AP,2020-06-03,3971,68,2464,403747,0,0
AP,2020-06-04,4112,71,2529,413733,0,0
AP,2020-06-05,4250,73,2565,423564,0,0
AP,2020-06-06,4460,73,2640,436335,0,0
AP,2020-06-07,4659,75,2669,454030,0,0
AP,2020-06-08,4813,75,2711,468276,0,0
AP,2020-06-09,4882,77,2759,483361,0,0
AP,2020-06-10,5247,78,2869,498716,0,0
AP,2020-06-11,5429,80,2968,510318,0,0
AP,2020-06-12,5636,80,3091,522093,0,0
AP,2020-06-13,5858,82,3185,536570,0,0
AP,2020-06-14,6152,84,3316,552202,0,0
AP,2020-06-15,6456,86,3385,567375,0,0
AP,2020-06-16,6720,88,3513,583286,0,0
AP,2020-06-17,7071,90,3641,598474,0,0
AP,2020-06-18,7496,92,3772,612397,0,0
AP,2020-06-19,7961,96,3905,630006,0,0
AP,2020-06-20,8452,101,4111,652377,0,0
AP,2020-06-21,8929,106,4307,676828,0,0
AP,2020-06-22,9372,111,4435,693548,0,0
AP,2020-06-23,9834,119,4592,714187,0,0
AP,2020-06-24,10331,129,4779,750234,0,0
AP,2020-06-25,10884,136,4988,769319,0,0
AP,2020-06-26,11489,146,5196,791624,0,0
AP,2020-06-27,12285,157,5480,816082,0,0
AP,2020-06-28,13098,169,5908,841860,0,0
AP,2020-06-29,13891,180,6232,872076,0,0
AP,2020-06-30,14595,187,6511,890190,0,0
AP,2020-07-01,15252,193,6988,918429,0,0
AP,2020-07-02,16097,198,7313,932713,0,0
AP,2020-07-03,16934,206,7632,971611,0,0
AP,2020-07-04,17699,218,8008,996573,0,0
AP,2020-07-05,18697,232,8422,1017140,0,0
AP,2020-07-06,20019,239,8920,1033852,0,0
AP,2020-07-07,21197,252,9745,1050090,0,0
AP,2020-07-08,22259,264,11101,1077733,0,0
AP,2020-07-09,23814,277,12154,1094615,0,0
AP,2020-07-10,25422,292,13194,1115635,0,0
AP,2020-07-11,27235,309,14393,1136225,0,0
AP,2020-07-12,29168,328,15412,1153849,0,0
AP,2020-07-13,31103,365,16464,1173096,0,0
AP,2020-07-14,33019,408,17467,1195766,0,0
AP,2020-07-15,35451,452,18378,1217963,0,0
AP,2020-07-16,38044,492,19393,1240267,0,0
AP,2020-07-17,40646,534,20298,1260512,0,0
AP,2020-07-18,44609,586,21763,1284384,0,0
AP,2020-07-19,49650,642,22890,1315532,0,0
AP,2020-07-20,53724,696,24228,1349112,0,0
AP,2020-07-21,58668,758,25574,1386274,0,0
AP,2020-07-22,64713,823,32127,1435827,0,0
AP,2020-07-23,72711,884,37555,1493879,0,0
AP,2020-07-24,80858,933,39935,1541993,0,0
AP,2020-07-25,88671,985,43255,1595674,0,0
AP,2020-07-26,96298,1041,46301,1643319,0,0
AP,2020-07-27,102349,1090,49558,1686446,0,0
AP,2020-07-28,110297,1148,52622,1749425,0,0
AP,2020-07-29,120390,1213,55406,1820009,0,0
AP,2020-07-30,130557,1281,60024,1890077,0,0
AP,2020-07-31,140933,1349,63864,1951776,0,0
AP,2020-08-01,150209,1407,76614,2012573,0,0
AP,2020-08-02,158764,1474,82886,2065407,0,0
AP,2020-08-03,166586,1537,88672,2110923,0,0
AP,2020-08-04,176333,1604,95625,2175070,0,0
AP,2020-08-05,186461,1681,104354,2235646,0,0
AP,2020-08-06,196789,1753,112870,2299332,0,0
AP,2020-08-07,206960,1842,120464,2362270,0,0
AP,2020-08-08,217040,1939,129615,2424393,0,0
AP,2020-08-09,227860,2036,138712,2487305,0,0
AP,2020-08-10,235525,2116,145636,2534304,0,0
AP,2020-08-11,244549,2203,154749,2592619,0,0
AP,2020-08-12,254146,2296,161425,2649767,0,0
AP,2020-08-13,264142,2378,170924,2705459,0,0
AP,2020-08-14,273085,2475,180703,2758485,0,0
AP,2020-08-15,281817,2562,191117,2812197,0,0
AP,2020-08-16,289829,2650,201234,2860943,0,0
AP,2020-08-17,296609,2732,209100,2905521,0,0
AP,2020-08-18,306261,2820,218311,2961611,0,0
AP,2020-08-19,316003,2906,226372,3019296,0,0
AP,2020-08-20,325396,3001,235218,3074847,0,0
AP,2020-08-21,334940,3092,244045,3129857,0,0
AP,2020-08-22,345216,3189,252638,3191326,0,0
AP,2020-08-23,353111,3282,260087,3238038,0,0
AP,2020-08-24,361712,3368,268828,3292501,0,0
AP,2020-08-25,371639,3460,278247,3356852,0,0
AP,2020-08-26,382469,3541,286720,3418690,0,0
AP,2020-08-27,393090,3633,295248,3479990,0,0
AP,2020-08-28,403616,3714,303711,3541321,0,0
AP,2020-08-29,414164,3796,312687,3603345,0,0
AP,2020-08-30,424767,3884,321754,3666422,0,0
AP,2020-08-31,434771,3969,330526,3722912,0,0
AP,2020-09-01,445139,4053,339876,3782746,0,0
AP,2020-09-02,455531,4125,348330,3843550,0,0
AP,2020-09-03,465730,4200,357829,3905775,0,0
AP,2020-09-04,476506,4276,370163,3965694,0,0
AP,2020-09-05,487331,4347,382104,4035317,0,0
AP,2020-09-06,498125,4417,394019,4107890,0,0
AP,2020-09-07,506493,4487,404074,4166077,0,0
AP,2020-09-08,517094,4560,415765,4237070,0,0
AP,2020-09-09,527512,4634,425607,4308762,0,0
AP,2020-09-10,537687,4702,435647,4380991,0,0
AP,2020-09-11,547686,4779,446716,4452128,0,0
AP,2020-09-12,557587,4846,457008,4527593,0,0
AP,2020-09-13,567123,4912,467139,4599826,0,0
AP,2020-09-14,575079,4972,476903,4661355,0,0
AP,2020-09-15,583925,5041,486531,4731866,0,0
AP,2020-09-16,592760,5105,497376,4806879,0,0
AP,2020-09-17,601462,5177,508088,4884371,0,0
AP,2020-09-18,609558,5244,519891,4959081,0,0
AP,2020-09-19,617776,5302,530711,5033676,0,0
AP,2020-09-20,625514,5359,541319,5104131,0,0
AP,2020-09-21,631749,5410,551821,5160700,0,0
AP,2020-09-22,639302,5461,562376,5229529,0,0
AP,2020-09-23,646530,5506,570667,5302367,0,0
AP,2020-09-24,654385,5558,579474,5378367,0,0
AP,2020-09-25,661458,5606,588169,5447796,0,0
AP,2020-09-26,668751,5663,597294,5523786,0,0
AP,2020-09-27,675674,5708,605090,5600202,0,0
AP,2020-09-28,681161,5745,612300,5666323,0,0
AP,2020-09-29,687351,5780,622136,5734752,0,0
AP,2020-09-30,693484,5828,629211,5806558,0,0
AP,2020-10-01,700235,5869,636508,5878135,0,0
AP,2020-10-02,706790,5900,643993,5948534,0,0
AP,2020-10-03,713014,5941,651791,6021395,0,0
AP,2020-10-04,719256,5981,658875,6094206,0,0
AP,2020-10-05,723512,6019,666433,6150351,0,0
AP,2020-10-06,729307,6052,672479,6216240,0,0
AP,2020-10-07,734427,6086,678828,6283009,0,0
AP,2020-10-08,739719,6128,684930,6349953,0,0
AP,2020-10-09,744864,6159,691040,6420474,0,0
AP,2020-10-10,750517,6194,697699,6494099,0,0
AP,2020-10-11,755727,6224,703208,6569616,0,0
AP,2020-10-12,758951,6256,708712,6630728,0,0
AP,2020-10-13,763573,6291,714427,6702810,0,0
AP,2020-10-14,767465,6319,719477,6772273,0,0
AP,2020-10-15,771503,6357,725099,6846040,0,0
AP,2020-10-16,775470,6382,730109,6920377,0,0
AP,2020-10-17,779146,6406,735638,6991258,0,0
AP,2020-10-18,783132,6429,740229,7066203,0,0
AP,2020-10-19,786050,6453,744532,7127533,0,0
AP,2020-10-20,789553,6481,749676,7196628,0,0
AP,2020-10-21,793299,6508,754415,7271050,0,0
AP,2020-10-22,796919,6524,758138,7347776,0,0
AP,2020-10-23,800684,6544,762419,7428014,0,0
AP,2020-10-24,804026,6566,765991,7502933,0,0
AP,2020-10-25,807023,6587,769576,7570352,0,0
AP,2020-10-26,808924,6606,773548,7621896,0,0
AP,2020-10-27,811825,6625,777900,7696653,0,0
AP,2020-10-28,814774,6643,781509,7773681,0,0
AP,2020-10-29,817679,6659,784752,7862459,0,0
AP,2020-10-30,820565,6676,788375,7946860,0,0
AP,2020-10-31,823348,6690,792083,8028905,0,0
AP,2020-11-01,825966,6706,795592,8117685,0,0
AP,2020-11-02,827882,6719,798625,8182266,0,0
AP,2020-11-03,830731,6734,802325,8266800,0,0
AP,2020-11-04,833208,6744,805026,8342265,0,0
AP,2020-11-05,835953,6757,807318,8427629,0,0
AP,2020-11-06,838363,6768,809770,8507230,0,0
AP,2020-11-07,840730,6779,812517,8587312,0,0
AP,2020-11-08,842967,6791,814773,8663975,0,0
AP,2020-11-09,844359,6802,816322,8725025,0,0
AP,2020-11-10,846245,6814,818473,8792935,0,0
AP,2020-11-11,847977,6828,820234,8863340,0,0
AP,2020-11-12,849705,6837,822011,8940488,0,0
AP,2020-11-13,851298,6847,824189,9021225,0,0
AP,2020-11-14,852955,6854,826344,9101048,0,0
AP,2020-11-15,854011,6868,828484,9154263,0,0
AP,2020-11-16,854764,6881,829991,9197307,0,0
AP,2020-11-17,856159,6890,832284,9264085,0,0
AP,2020-11-18,857395,6899,833980,9333703,0,0
AP,2020-11-19,858711,6910,835801,9408868,0,0
AP,2020-11-20,859932,6920,837630,9474870,0,0
AP,2020-11-21,861092,6927,839395,9543177,0,0
AP,2020-11-22,862213,6938,841026,9615090,0,0
AP,2020-11-23,862758,6948,842416,9662220,0,0
AP,2020-11-24,863843,6956,843863,9727321,0,0
AP,2020-11-25,864674,6962,845039,9788047,0,0
AP,2020-11-26,865705,6970,846120,9855316,0,0
AP,2020-11-27,866438,6976,847325,9913068,0,0
AP,2020-11-28,867063,6981,848511,9962416,0,0
AP,2020-11-29,867683,6988,852298,10017126,0,0
AP,2020-11-30,868064,6992,853232,10057854,0,0
AP,2020-12-01,868749,6996,854326,10109708,0,0
AP,2020-12-02,869412,7003,855485,10166696,0,0
AP,2020-12-03,870076,7014,856320,10229745,0,0
AP,2020-12-04,870675,7020,857233,10293151,0,0
AP,2020-12-05,871305,7024,858115,10350283,0,0
AP,2020-12-06,871972,7033,859029,10410612,0,0
AP,2020-12-07,872288,7038,859624,10453618,0,0
AP,2020-12-08,872839,7042,860368,10509805,0,0
AP,2020-12-09,873457,7045,861153,10570843,0,0
AP,2020-12-10,873995,7047,861711,10635197,0,0
AP,2020-12-11,874515,7049,862230,10699622,0,0
AP,2020-12-12,875025,7052,862895,10767117,0,0
AP,2020-12-13,875531,7057,863508,10830990,0,0
AP,2020-12-14,875836,7059,864049,10875925,0,0
AP,2020-12-15,876336,7064,864612,10937377,0,0
AP,2020-12-16,876814,7067,865327,11001476,0,0
AP,2020-12-17,877348,7069,865825,11065297,0,0
AP,2020-12-18,877806,7070,866359,11134359,0,0
AP,2020-12-19,878285,7074,866856,11196574,0,0
AP,2020-12-20,878723,7076,867445,11260810,0,0
AP,2020-12-21,878937,7078,867867,11301105,0,0
AP,2020-12-22,879339,7082,868279,11357530,0,0
AP,2020-12-23,879718,7085,868769,11415249,0,0
AP,2020-12-24,880075,7089,869124,11474797,0,0
AP,2020-12-25,880430,7091,869478,11531206,0,0
AP,2020-12-26,880712,7092,869920,11574117,0,0
AP,2020-12-27,881061,7094,870342,11620503,0,0
AP,2020-12-28,881273,7098,870752,11657884,0,0
AP,2020-12-29,881599,7100,871116,11708678,0,0
AP,2020-12-30,881948,7104,871588,11764418,0,0
AP,2020-12-31,882286,7108,871916,11825566,0,0
AP,2021-01-01,882612,7108,872266,11884085,0,0
AP,2021-01-02,882850,7111,872545,11932603,0,0
AP,2021-01-03,883082,7115,872897,11972780,0,0
AP,2021-01-04,883210,7118,873149,12002494,0,0
AP,2021-01-05,883587,7122,873427,12053914,0,0
AP,2021-01-06,883876,7125,873855,12105121,0,0
AP,2021-01-07,884171,7126,874223,12164531,0,0
AP,2021-01-08,884490,7127,874531,12224202,0,0
AP,2021-01-09,884689,7128,874954,12274647,0,0
AP,2021-01-10,884916,7129,875243,12324674,0,0
AP,2021-01-11,885037,7131,875456,12355607,0,0
AP,2021-01-12,885234,7133,875690,12396593,0,0
AP,2021-01-13,885437,7134,875921,12441272,0,0
AP,2021-01-14,885616,7138,876140,12482943,0,0
AP,2021-01-15,885710,7139,876372,12514639,0,0
AP,2021-01-16,885824,7139,876698,12540181,18412,0
AP,2021-01-17,885985,7140,876949,12576272,18412,0
AP,2021-01-18,886066,7141,877212,12604214,46680,0
AP,2021-01-19,886245,7142,877443,12643313,58495,0
AP,2021-01-20,886418,7142,877639,12690165,91778,0
AP,2021-01-21,886557,7142,877893,12739648,115365,0
AP,2021-01-22,886694,7146,878060,12787961,133298,0
AP,2021-01-23,886852,7147,878232,12831731,147030,0
AP,2021-01-24,887010,7147,878387,12876113,147030,0
AP,2021-01-25,887066,7149,878528,12903830,156120,0
AP,2021-01-26,887238,7150,878731,12942153,156129,0
AP,2021-01-27,887349,7152,878828,12975961,163727,0
AP,2021-01-28,887466,7152,878956,13012150,171683,0
AP,2021-01-29,887591,7152,879131,13054959,179038,0
AP,2021-01-30,887720,7153,879278,13095962,187252,0
AP,2021-01-31,887836,7153,879405,13137872,187252,0
AP,2021-02-01,887900,7154,879504,13159794,187252,0
AP,2021-02-02,888004,7156,879651,13189103,187252,0
AP,2021-02-03,888099,7157,879780,13214548,215171,0
AP,2021-02-04,888178,7157,879867,13242802,243243,0
AP,2021-02-05,888275,7158,880046,13276678,272190,0
AP,2021-02-06,888350,7159,880179,13311542,299649,0
AP,2021-02-07,888423,7159,880261,13345522,299649,0
AP,2021-02-08,888485,7160,880363,13367616,314316,0
AP,2021-02-09,888555,7160,880478,13394460,325538,0
AP,2021-02-10,888605,7161,880599,13422878,335268,0
AP,2021-02-11,888692,7161,880678,13453405,343813,0
AP,2021-02-12,888760,7162,880784,13484025,351993,0
AP,2021-02-13,888814,7162,880855,13517440,356521,5820
AP,2021-02-14,888869,7162,880972,13546228,356521,5820
AP,2021-02-15,888899,7163,881041,13565062,361814,14630
AP,2021-02-16,888959,7163,881181,13589373,366523,24142
AP,2021-02-17,889010,7165,881238,13615847,376308,35475
AP,2021-02-18,889077,7166,881292,13644086,386770,51996
AP,2021-02-19,889156,7167,881369,13670612,398108,71707
AP,2021-02-20,889210,7167,881439,13697048,407935,85536
AP,2021-02-21,889298,7167,881511,13728728,413678,89645
AP,2021-02-22,889339,7167,881582,13746985,427444,102376
AP,2021-02-23,889409,7168,881666,13775253,445327,111483
AP,2021-02-24,889503,7168,881732,13807747,472460,120443
AP,2021-02-25,889585,7168,881806,13843190,503858,130591
AP,2021-02-26,889681,7169,881877,13877968,529607,139337
AP,2021-02-27,889799,7169,881963,13915009,529607,139337
AP,2021-02-28,889916,7169,882029,13954131,529607,139337
AP,2021-03-01,889974,7169,882080,13974400,541202,142431
AP,2021-03-02,890080,7169,882137,14010204,554530,144834
AP,2021-03-03,890215,7170,882219,14047174,574200,148401
AP,2021-03-04,890317,7171,882275,14092251,594085,154853
AP,2021-03-05,890441,7172,882369,14143911,619712,166166
AP,2021-03-06,890556,7173,882462,14190477,651309,182716
AP,2021-03-07,890692,7174,882520,14236179,651309,182716
AP,2021-03-08,890766,7176,882581,14262086,686405,195839
AP,2021-03-09,890884,7176,882670,14307165,721786,208374
AP,2021-03-10,891004,7177,882763,14356138,756593,216646
AP,2021-03-11,891178,7179,882841,14403941,763896,217825
AP,2021-03-12,891388,7180,882981,14448650,804344,227582
AP,2021-03-13,891563,7182,883113,14489098,844903,232910
AP,2021-03-14,891861,7184,883277,14534762,844903,232910
AP,2021-03-15,892008,7185,883380,14557366,917551,242265
AP,2021-03-16,892269,7185,883505,14580783,980819,254463
AP,2021-03-17,892522,7186,883642,14611499,1049415,266777
AP,2021-03-18,892740,7186,883759,14642664,1129714,276341
AP,2021-03-19,892986,7187,883890,14674210,1216366,287421
AP,2021-03-20,893366,7189,884094,14705188,1312896,298188
AP,2021-03-21,893734,7189,884357,14736326,1312896,298188
AP,2021-03-22,894044,7191,884471,14771701,1434145,307733
AP,2021-03-23,894536,7193,884727,14805335,1533631,316719
AP,2021-03-24,895121,7197,884978,14840401,1643888,328146
AP,2021-03-25,895879,7201,885209,14875597,1772829,341152
AP,2021-03-26,896863,7203,885515,14916201,1865305,353748
AP,2021-03-27,897810,7203,885892,14958897,1974734,367221
AP,2021-03-28,898815,7205,886216,14990039,1981486,368793
AP,2021-03-29,899812,7210,886498,15021364,2035410,372913
AP,2021-03-30,900805,7213,886978,15052215,2121512,382967
AP,2021-03-31,901989,7217,887434,15083179,2211816,393353
AP,2021-04-01,903260,7220,887898,15114988,2328950,406552
AP,2021-04-02,904548,7225,888508,15146104,2495977,411625
AP,2021-04-03,905946,7234,889295,15177364,2585721,421747
AP,2021-04-04,907676,7239,890137,15208436,2627356,426186
AP,2021-04-05,909002,7244,891048,15239114,2739725,439362
AP,2021-04-06,910943,7251,891883,15270771,2813650,452961
AP,2021-04-07,913274,7262,892736,15302583,2924901,465089
AP,2021-04-08,915832,7268,893651,15333851,3020636,476379
AP,2021-04-09,918597,7279,894896,15365743,3081189,490044
AP,2021-04-10,921906,7291,895949,15397672,3284504,522204
AP,2021-04-11,925401,7300,897147,15429391,3363469,529534
AP,2021-04-12,928664,7311,898238,15463146,3380467,533252
AP,2021-04-13,932892,7321,899721,15498728,3383763,534766
AP,2021-04-14,937049,7339,901327,15534460,3977725,585348
AP,2021-04-15,942135,7353,903072,15570201,4004003,593574
AP,2021-04-16,948231,7373,905266,15606163,4007551,596253
AP,2021-04-17,955455,7388,907598,15642070,4010028,597947
AP,2021-04-18,962037,7410,909941,15677992,4013148,599876
AP,2021-04-19,968000,7437,912510,15715757,4140857,616127
AP,2021-04-20,976987,7472,915626,15753679,4234813,692923
AP,2021-04-21,986703,7510,918985,15793298,4257224,711280
AP,2021-04-22,997462,7541,922977,15835169,4337751,992329
AP,2021-04-23,1009228,7579,927418,15880750,4464815,1090199
AP,2021-04-24,1020926,7616,931839,15931722,4543673,1126695
AP,2021-04-25,1033560,7685,936143,15994607,4547958,1130670
AP,2021-04-26,1043441,7736,940574,16068648,4762101,1224721
AP,2021-04-27,1054875,7800,947629,16143083,4904196,1273778
AP,2021-04-28,1069544,7871,954062,16217831,4955417,1327070
AP,2021-04-29,1084336,7928,962250,16303866,4988520,1365533
AP,2021-04-30,1101690,7992,970718,16390360,5112553,1467264
AP,2021-05-01,1121102,8053,982297,16488574,5178514,1521734
AP,2021-05-02,1145022,8136,993708,16602873,5176374,1519932
AP,2021-05-03,1163994,8207,1003935,16718148,5192245,1536793
AP,2021-05-04,1184028,8289,1016142,16833932,5198955,1543745
AP,2021-05-05,1206232,8374,1027270,16950299,5242484,1673973
AP,2021-05-06,1228186,8446,1037411,17060446,5275927,1794315
AP,2021-05-07,1245374,8519,1050160,17160870,5305880,1861719
AP,2021-05-08,1265439,8615,1069432,17262441,5321023,1973448
AP,2021-05-09,1287603,8707,1088264,17367935,5326721,1981496
AP,2021-05-10,1302589,8791,1104431,17428059,5327494,1982726
AP,2021-05-11,1322934,8899,1118933,17514937,5328552,2011929
AP,2021-05-12,1344386,8988,1138028,17605687,5330276,2043245
AP,2021-05-13,1366785,9077,1156666,17702133,5332845,2080601
AP,2021-05-14,1388803,9173,1175843,17791220,5333983,2094993
AP,2021-05-15,1411320,9271,1194582,17880755,5336834,2165691
AP,2021-05-16,1435491,9372,1215683,17975305,5337775,2175256
AP,2021-05-17,1454052,9481,1233017,18049054,5344541,2224905
AP,2021-05-18,1475372,9580,1254291,18140307,5349866,2279714
AP,2021-05-19,1498532,9686,1279110,18241637,5356609,2303986
AP,2021-05-20,1521142,9800,1302208,18342918,5539622,2317398
AP,2021-05-21,1542079,9904,1323019,18435149,5548611,2339645
AP,2021-05-22,1562060,10022,1341355,18525758,5558500,2347240
AP,2021-05-23,1580827,10126,1361464,18617387,5565294,2349884
AP,2021-05-24,1593821,10222,1379837,18676222,5657588,2365953
AP,2021-05-25,1609105,10328,1400754,18749201,5781754,2374331
AP,2021-05-26,1627390,10427,1424859,18840321,6076647,2383116
AP,2021-05-27,1643557,10531,1446244,18924545,6646051,2394589
AP,2021-05-28,1657986,10634,1466990,19009047,7075808,2412785
