State,Date,delta7_Confirmed,delta7_Deceased,delta7_Recovered,delta7_Vaccinated1,delta7_Vaccinated2
RJ,2021-09-14,60,0,47,2135795,1223338
RJ,2021-09-15,65,0,43,1856828,1155959
RJ,2021-09-16,62,0,41,1765604,1118967
RJ,2021-09-17,63,0,44,2042573,1531781
RJ,2021-09-18,62,0,49,2120986,1633859
RJ,2021-09-19,64,0,52,2122343,1651253
RJ,2021-09-20,65,0,64,1963807,1578889
RJ,2021-09-21,66,0,60,1735310,1450244
RJ,2021-09-22,56,0,62,1482296,1313108
RJ,2021-09-23,55,0,64,1299008,1208762
RJ,2021-09-24,52,0,64,754444,784474
RJ,2021-09-25,51,0,65,686979,753994
RJ,2021-09-26,49,0,73,633748,700437
RJ,2021-09-27,53,0,58,629866,725362
RJ,2021-09-28,45,0,62,654589,779336
RJ,2021-09-29,40,0,62,768107,962199
RJ,2021-09-30,42,0,59,890666,1128630
RJ,2021-10-01,41,0,60,768755,1060716
RJ,2021-10-02,40,0,61,696079,1015532
RJ,2021-10-03,35,0,54,710980,1046218
RJ,2021-10-04,26,0,55,678410,1013141
RJ,2021-10-05,23,0,53,658981,1004257
RJ,2021-10-06,25,0,52,725075,1148140
RJ,2021-10-07,22,0,54,618616,1016548
RJ,2021-10-08,23,0,58,666572,1131726
RJ,2021-10-09,18,0,50,737452,1301850
RJ,2021-10-10,21,0,42,807236,1452588
RJ,2021-10-11,24,0,46,846185,1572237
RJ,2021-10-12,27,0,43,853805,1618085
RJ,2021-10-13,27,0,40,657622,1300232
RJ,2021-10-14,33,0,36,677358,1366030
RJ,2021-10-15,29,0,27,563546,1174675
RJ,2021-10-16,33,0,24,514966,1119615
RJ,2021-10-17,31,0,26,461937,997897
RJ,2021-10-18,26,0,18,458127,984320
RJ,2021-10-19,22,0,20,415247,895180
RJ,2021-10-20,19,0,17,452228,981762
RJ,2021-10-21,13,0,19,442546,962135
RJ,2021-10-22,13,0,21,442036,989147
RJ,2021-10-23,12,0,24,363974,839374
RJ,2021-10-24,12,0,23,332851,786096
RJ,2021-10-25,11,0,37,286769,716638
RJ,2021-10-26,15,0,33,292207,744290
RJ,2021-10-27,18,0,36,246441,642299
RJ,2021-10-28,23,0,33,260057,728236
RJ,2021-10-29,28,0,30,261221,783600
RJ,2021-10-30,27,0,27,266600,846277
RJ,2021-10-31,27,0,26,271500,864947
SK,2020-05-04,0,0,0,0,0
SK,2020-05-05,0,0,0,0,0
SK,2020-05-06,0,0,0,0,0
SK,2020-05-07,0,0,0,0,0
SK,2020-05-08,0,0,0,0,0
SK,2020-05-09,0,0,0,0,0
SK,2020-05-10,0,0,0,0,0
SK,2020-05-11,0,0,0,0,0
SK,2020-05-12,0,0,0,0,0
SK,2020-05-13,0,0,0,0,0
SK,2020-05-14,0,0,0,0,0
SK,2020-05-15,0,0,0,0,0
SK,2020-05-16,0,0,0,0,0
SK,2020-05-17,0,0,0,0,0
SK,2020-05-18,0,0,0,0,0
SK,2020-05-19,0,0,0,0,0
SK,2020-05-20,0,0,0,0,0
SK,2020-05-21,0,0,0,0,0
SK,2020-05-22,0,0,0,0,0
SK,2020-05-23,1,0,0,0,0
SK,2020-05-24,1,0,0,0,0
SK,2020-05-25,1,0,0,0,0
SK,2020-05-26,1,0,0,0,0
SK,2020-05-27,1,0,0,0,0
SK,2020-05-28,1,0,0,0,0
SK,2020-05-29,1,0,0,0,0
SK,2020-05-30,0,0,0,0,0
SK,2020-05-31,0,0,0,0,0
SK,2020-06-01,0,0,0,0,0
SK,2020-06-02,0,0,0,0,0
SK,2020-06-03,1,0,0,0,0
SK,2020-06-04,1,0,0,0,0
SK,2020-06-05,2,0,0,0,0
SK,2020-06-06,6,0,0,0,0
SK,2020-06-07,6,0,0,0,0
SK,2020-06-08,6,0,0,0,0
SK,2020-06-09,12,0,3,0,0
SK,2020-06-10,11,0,3,0,0
SK,2020-06-11,11,0,3,0,0
SK,2020-06-12,60,0,3,0,0
SK,2020-06-13,56,0,4,0,0
SK,2020-06-14,61,0,4,0,0
SK,2020-06-15,61,0,4,0,0
SK,2020-06-16,55,0,1,0,0
SK,2020-06-17,57,0,1,0,0
SK,2020-06-18,57,0,2,0,0
SK,2020-06-19,7,0,18,0,0
SK,2020-06-20,7,0,17,0,0
SK,2020-06-21,10,0,21,0,0
SK,2020-06-22,10,0,25,0,0
SK,2020-06-23,11,0,25,0,0
SK,2020-06-24,13,0,35,0,0
SK,2020-06-25,15,0,34,0,0
SK,2020-06-26,17,0,18,0,0
SK,2020-06-27,17,0,28,0,0
SK,2020-06-28,10,0,24,0,0
SK,2020-06-29,10,0,20,0,0
SK,2020-06-30,9,0,21,0,0
SK,2020-07-01,6,0,13,0,0
SK,2020-07-02,16,0,13,0,0
SK,2020-07-03,15,0,13,0,0
SK,2020-07-04,16,0,3,0,0
SK,2020-07-05,37,0,12,0,0
SK,2020-07-06,37,0,16,0,0
SK,2020-07-07,39,0,15,0,0
SK,2020-07-08,44,0,19,0,0
SK,2020-07-09,33,0,19,0,0
SK,2020-07-10,19,0,28,0,0
SK,2020-07-11,44,0,28,0,0
SK,2020-07-12,26,0,20,0,0
SK,2020-07-13,28,0,22,0,0
SK,2020-07-14,71,0,21,0,0
SK,2020-07-15,76,0,16,0,0
SK,2020-07-16,88,0,16,0,0
SK,2020-07-17,133,0,8,0,0
SK,2020-07-18,126,0,10,0,0
SK,2020-07-19,132,0,9,0,0
SK,2020-07-20,152,0,5,0,0
SK,2020-07-21,132,0,22,0,0
SK,2020-07-22,229,0,25,0,0
SK,2020-07-23,238,0,35,0,0
SK,2020-07-24,223,0,49,0,0
SK,2020-07-25,226,0,52,0,0
SK,2020-07-26,262,1,57,0,0
SK,2020-07-27,250,1,82,0,0
SK,2020-07-28,249,1,78,0,0
SK,2020-07-29,158,1,86,0,0
SK,2020-07-30,150,1,92,0,0
SK,2020-07-31,162,1,94,0,0
SK,2020-08-01,151,1,127,0,0
SK,2020-08-02,113,0,142,0,0
SK,2020-08-03,133,0,123,0,0
SK,2020-08-04,204,0,113,0,0
SK,2020-08-05,204,0,105,0,0
SK,2020-08-06,219,0,139,0,0
SK,2020-08-07,215,0,175,0,0
SK,2020-08-08,210,0,148,0,0
SK,2020-08-09,208,0,208,0,0
SK,2020-08-10,222,0,213,0,0
SK,2020-08-11,130,0,235,0,0
SK,2020-08-12,130,0,247,0,0
SK,2020-08-13,102,0,228,0,0
SK,2020-08-14,226,0,217,0,0
SK,2020-08-15,288,0,244,0,0
SK,2020-08-16,301,0,176,0,0
SK,2020-08-17,277,0,191,0,0
SK,2020-08-18,294,1,221,0,0
SK,2020-08-19,302,2,239,0,0
SK,2020-08-20,359,2,246,0,0
SK,2020-08-21,256,2,211,0,0
SK,2020-08-22,233,2,210,0,0
SK,2020-08-23,236,2,198,0,0
SK,2020-08-24,259,2,233,0,0
SK,2020-08-25,268,1,299,0,0
SK,2020-08-26,254,0,287,0,0
SK,2020-08-27,252,0,324,0,0
SK,2020-08-28,240,0,350,0,0
SK,2020-08-29,221,0,324,0,0
SK,2020-08-30,224,0,349,0,0
SK,2020-08-31,206,0,291,0,0
SK,2020-09-01,195,1,183,0,0
SK,2020-09-02,218,1,184,0,0
SK,2020-09-03,196,2,153,0,0
SK,2020-09-04,267,2,137,0,0
SK,2020-09-05,299,2,152,0,0
SK,2020-09-06,283,2,151,0,0
SK,2020-09-07,287,2,171,0,0
SK,2020-09-08,288,3,176,0,0
SK,2020-09-09,285,3,169,0,0
SK,2020-09-10,271,2,166,0,0
SK,2020-09-11,183,6,165,0,0
SK,2020-09-12,154,8,156,0,0
SK,2020-09-13,176,11,134,0,0
SK,2020-09-14,180,11,125,0,0
SK,2020-09-15,215,12,277,0,0
SK,2020-09-16,232,12,293,0,0
SK,2020-09-17,265,16,319,0,0
SK,2020-09-18,277,15,371,0,0
SK,2020-09-19,287,15,388,0,0
SK,2020-09-20,305,13,389,0,0
SK,2020-09-21,328,13,384,0,0
SK,2020-09-22,340,10,238,0,0
SK,2020-09-23,327,11,220,0,0
SK,2020-09-24,338,8,184,0,0
SK,2020-09-25,401,5,137,0,0
SK,2020-09-26,410,3,125,0,0
SK,2020-09-27,399,4,171,0,0
SK,2020-09-28,368,6,178,0,0
SK,2020-09-29,343,6,226,0,0
SK,2020-09-30,383,7,280,0,0
SK,2020-10-01,357,9,321,0,0
SK,2020-10-02,307,10,334,0,0
SK,2020-10-03,298,12,351,0,0
SK,2020-10-04,303,12,334,0,0
SK,2020-10-05,295,11,383,0,0
SK,2020-10-06,279,14,352,0,0
SK,2020-10-07,303,14,312,0,0
SK,2020-10-08,277,12,275,0,0
SK,2020-10-09,268,13,312,0,0
SK,2020-10-10,271,12,368,0,0
SK,2020-10-11,267,11,440,0,0
SK,2020-10-12,257,11,378,0,0
SK,2020-10-13,282,10,427,0,0
SK,2020-10-14,225,8,460,0,0
SK,2020-10-15,254,7,479,0,0
SK,2020-10-16,252,5,456,0,0
SK,2020-10-17,246,4,417,0,0
SK,2020-10-18,237,4,345,0,0
SK,2020-10-19,234,5,351,0,0
SK,2020-10-20,226,4,312,0,0
SK,2020-10-21,218,4,286,0,0
SK,2020-10-22,227,4,280,0,0
SK,2020-10-23,239,4,287,0,0
SK,2020-10-24,252,4,256,0,0
SK,2020-10-25,238,4,259,0,0
SK,2020-10-26,239,3,253,0,0
SK,2020-10-27,220,4,207,0,0
SK,2020-10-28,198,4,183,0,0
SK,2020-10-29,166,4,148,0,0
SK,2020-10-30,143,4,126,0,0
SK,2020-10-31,121,5,127,0,0
SK,2020-11-01,123,5,126,0,0
SK,2020-11-02,127,8,125,0,0
SK,2020-11-03,141,6,126,0,0
SK,2020-11-04,191,6,194,0,0
SK,2020-11-05,202,8,219,0,0
SK,2020-11-06,231,8,193,0,0
SK,2020-11-07,255,8,186,0,0
SK,2020-11-08,287,9,241,0,0
SK,2020-11-09,290,6,253,0,0
SK,2020-11-10,304,7,261,0,0
SK,2020-11-11,278,9,230,0,0
SK,2020-11-12,273,10,240,0,0
SK,2020-11-13,271,11,250,0,0
SK,2020-11-14,261,11,268,0,0
SK,2020-11-15,253,11,231,0,0
SK,2020-11-16,264,12,227,0,0
SK,2020-11-17,240,12,221,0,0
SK,2020-11-18,233,13,211,0,0
SK,2020-11-19,241,10,199,0,0
SK,2020-11-20,217,10,234,0,0
SK,2020-11-21,235,9,229,0,0
SK,2020-11-22,224,10,218,0,0
SK,2020-11-23,215,9,267,0,0
SK,2020-11-24,229,10,291,0,0
SK,2020-11-25,242,7,297,0,0
SK,2020-11-26,262,7,281,0,0
SK,2020-11-27,276,7,269,0,0
SK,2020-11-28,276,11,268,0,0
SK,2020-11-29,264,9,262,0,0
SK,2020-11-30,254,9,224,0,0
SK,2020-12-01,255,8,198,0,0
SK,2020-12-02,253,9,177,0,0
SK,2020-12-03,229,9,165,0,0
SK,2020-12-04,239,9,132,0,0
SK,2020-12-05,201,8,110,0,0
SK,2020-12-06,208,7,81,0,0
SK,2020-12-07,210,8,75,0,0
SK,2020-12-08,181,7,90,0,0
SK,2020-12-09,165,6,86,0,0
SK,2020-12-10,163,6,105,0,0
SK,2020-12-11,143,6,129,0,0
SK,2020-12-12,148,3,144,0,0
SK,2020-12-13,144,3,168,0,0
SK,2020-12-14,140,1,206,0,0
SK,2020-12-15,152,2,219,0,0
SK,2020-12-16,161,4,219,0,0
SK,2020-12-17,143,5,211,0,0
SK,2020-12-18,149,5,202,0,0
SK,2020-12-19,245,5,203,0,0
SK,2020-12-20,235,6,211,0,0
SK,2020-12-21,236,6,173,0,0
SK,2020-12-22,245,5,156,0,0
SK,2020-12-23,234,4,139,0,0
SK,2020-12-24,258,3,129,0,0
SK,2020-12-25,245,2,130,0,0
SK,2020-12-26,238,2,120,0,0
SK,2020-12-27,272,1,98,0,0
SK,2020-12-28,269,2,96,0,0
SK,2020-12-29,254,2,93,0,0
SK,2020-12-30,245,2,108,0,0
SK,2020-12-31,225,2,114,0,0
SK,2021-01-01,217,3,96,0,0
SK,2021-01-02,112,4,94,0,0
SK,2021-01-03,75,4,111,0,0
SK,2021-01-04,76,3,118,0,0
SK,2021-01-05,74,3,114,0,0
SK,2021-01-06,74,2,139,0,0
SK,2021-01-07,76,2,137,0,0
SK,2021-01-08,78,1,218,0,0
SK,2021-01-09,73,0,234,0,0
SK,2021-01-10,68,0,223,0,0
SK,2021-01-11,68,0,231,0,0
SK,2021-01-12,58,0,238,0,0
SK,2021-01-13,53,0,206,0,0
SK,2021-01-14,46,1,348,0,0
SK,2021-01-15,45,1,274,0,0
SK,2021-01-16,45,1,255,120,0
SK,2021-01-17,50,1,239,120,0
SK,2021-01-18,49,1,218,120,0
SK,2021-01-19,56,2,211,350,0
SK,2021-01-20,53,2,202,573,0
SK,2021-01-21,51,1,64,773,0
SK,2021-01-22,39,1,61,960,0
SK,2021-01-23,39,2,61,840,0
SK,2021-01-24,33,3,64,840,0
SK,2021-01-25,34,3,68,927,0
SK,2021-01-26,26,2,76,697,0
SK,2021-01-27,22,2,78,747,0
SK,2021-01-28,22,2,64,1003,0
SK,2021-01-29,22,2,63,1060,0
SK,2021-01-30,20,1,59,1060,0
SK,2021-01-31,19,0,59,1060,0
SK,2021-02-01,19,0,50,1119,0
SK,2021-02-02,18,2,35,1600,0
SK,2021-02-03,19,2,33,2105,0
SK,2021-02-04,19,2,39,2488,0
SK,2021-02-05,20,2,38,3119,0
SK,2021-02-06,20,2,37,3352,0
SK,2021-02-07,20,2,35,3352,0
SK,2021-02-08,19,2,34,3841,0
SK,2021-02-09,14,0,36,4314,0
SK,2021-02-10,13,0,38,4383,0
SK,2021-02-11,10,0,29,4052,0
SK,2021-02-12,11,0,26,3196,0
SK,2021-02-13,8,0,23,2963,0
SK,2021-02-14,8,0,21,2963,0
SK,2021-02-15,8,0,20,2536,0
SK,2021-02-16,11,0,17,2030,157
SK,2021-02-17,10,0,15,1701,251
SK,2021-02-18,13,0,16,1827,357
SK,2021-02-19,11,0,17,2767,698
SK,2021-02-20,12,0,17,3530,700
SK,2021-02-21,14,0,17,3530,700
SK,2021-02-22,14,0,18,4841,775
SK,2021-02-23,11,0,19,5730,816
SK,2021-02-24,11,0,18,6366,805
SK,2021-02-25,7,0,22,6487,871
SK,2021-02-26,8,0,17,5849,663
SK,2021-02-27,9,0,18,5086,661
SK,2021-02-28,13,0,19,5086,661
SK,2021-03-01,13,0,17,4132,1107
SK,2021-03-02,15,0,25,3707,1029
SK,2021-03-03,18,0,36,3800,1187
SK,2021-03-04,21,0,32,4711,1461
SK,2021-03-05,22,0,32,6283,2398
SK,2021-03-06,30,0,30,7763,2787
SK,2021-03-07,29,0,25,7763,2787
SK,2021-03-08,29,0,24,9876,3217
SK,2021-03-09,28,0,15,11419,3860
SK,2021-03-10,28,0,8,13581,4151
SK,2021-03-11,25,0,7,14998,4461
SK,2021-03-12,26,0,7,15610,3670
SK,2021-03-13,17,0,14,14386,3281
SK,2021-03-14,10,0,14,14386,3281
SK,2021-03-15,10,0,19,14405,2622
SK,2021-03-16,16,0,22,13822,2132
SK,2021-03-17,16,0,19,12684,1965
SK,2021-03-18,17,0,19,11992,1734
SK,2021-03-19,16,0,21,11436,1980
SK,2021-03-20,20,0,14,12423,2313
SK,2021-03-21,22,0,14,12423,2313
SK,2021-03-22,22,0,14,11132,3021
SK,2021-03-23,17,0,19,11474,3631
SK,2021-03-24,16,0,19,10915,3548
SK,2021-03-25,16,0,24,10143,3165
SK,2021-03-26,16,0,24,9869,2751
SK,2021-03-27,22,0,25,8626,2418
SK,2021-03-28,21,0,31,8626,2418
SK,2021-03-29,21,0,27,7220,1418
SK,2021-03-30,25,0,19,5821,697
SK,2021-03-31,25,0,21,4507,472
SK,2021-04-01,29,0,22,6874,495
SK,2021-04-02,30,0,23,6489,1106
SK,2021-04-03,25,0,23,7221,1124
SK,2021-04-04,30,0,19,7412,1135
SK,2021-04-05,36,1,18,10738,750
SK,2021-04-06,53,1,24,16285,940
SK,2021-04-07,82,1,22,20166,1278
SK,2021-04-08,82,1,18,24733,1848
SK,2021-04-09,84,1,15,30748,1762
SK,2021-04-10,100,1,15,32593,1954
SK,2021-04-11,148,1,13,34234,2081
SK,2021-04-12,147,0,15,39288,3039
SK,2021-04-13,149,0,13,41914,3236
SK,2021-04-14,139,0,12,43004,3588
SK,2021-04-15,174,0,15,40037,4045
SK,2021-04-16,190,0,25,38159,4723
SK,2021-04-17,240,0,27,39431,5491
SK,2021-04-18,291,0,31,38324,5563
SK,2021-04-19,295,0,32,33777,6708
SK,2021-04-20,361,0,31,27723,7758
SK,2021-04-21,390,0,33,23255,7433
SK,2021-04-22,473,1,46,19766,8839
SK,2021-04-23,518,1,50,16733,10592
SK,2021-04-24,567,1,60,14185,11141
SK,2021-04-25,610,2,59,13820,11017
SK,2021-04-26,624,4,76,11744,11600
SK,2021-04-27,630,6,112,10282,12410
SK,2021-04-28,731,7,131,10653,13801
SK,2021-04-29,777,9,135,9943,13483
SK,2021-04-30,915,10,140,8805,12540
SK,2021-05-01,1053,11,167,7881,11799
SK,2021-05-02,1135,11,231,7437,11658
SK,2021-05-03,1139,10,311,6086,11475
SK,2021-05-04,1272,9,293,5155,10943
SK,2021-05-05,1342,12,361,4233,11009
SK,2021-05-06,1436,12,389,3513,10618
SK,2021-05-07,1499,13,493,2592,10881
SK,2021-05-08,1440,17,517,2363,10694
SK,2021-05-09,1437,18,565,2473,10887
SK,2021-05-10,1456,19,604,2359,10308
SK,2021-05-11,1467,26,616,1988,9391
SK,2021-05-12,1473,28,620,1806,7989
SK,2021-05-13,1440,34,712,1346,7649
SK,2021-05-14,1404,38,758,1139,5809
SK,2021-05-15,1419,38,894,1076,5221
SK,2021-05-16,1532,38,1030,1412,5084
SK,2021-05-17,1556,41,1115,1833,3566
SK,2021-05-18,1524,35,1175,2390,2610
SK,2021-05-19,1563,31,1304,3707,2133
SK,2021-05-20,1581,25,1378,6667,589
SK,2021-05-21,1666,22,1470,8264,54
SK,2021-05-22,1738,18,1536,9762,45
SK,2021-05-23,1722,19,1482,9401,44
SK,2021-05-24,1753,22,1482,9978,23
SK,2021-05-25,1822,25,1475,10523,23
SK,2021-05-26,1851,25,1495,10128,23
SK,2021-05-27,2010,23,1503,7709,20
SK,2021-05-28,2113,23,1469,6043,21
SK,2021-05-29,2099,26,1433,4518,24
SK,2021-05-30,2039,26,1365,4517,24
SK,2021-05-31,2084,21,1224,3311,32
SK,2021-06-01,2115,20,1471,2087,40
SK,2021-06-02,2070,21,1365,1110,58
SK,2021-06-03,1951,23,1346,537,62
SK,2021-06-04,1884,23,1381,654,64
SK,2021-06-05,1864,21,1433,675,60
SK,2021-06-06,1940,23,1550,826,60
SK,2021-06-07,1853,20,1851,987,63
SK,2021-06-08,1799,18,1731,1600,61
SK,2021-06-09,1780,16,1966,5099,68
SK,2021-06-10,1778,16,1874,12900,76
SK,2021-06-11,1572,15,1889,25333,74
SK,2021-06-12,1486,13,1898,33812,81
SK,2021-06-13,1303,8,2038,33693,81
SK,2021-06-14,1280,8,1935,46401,107
SK,2021-06-15,1234,9,1993,61564,99
SK,2021-06-16,1150,9,2042,72904,86
SK,2021-06-17,953,8,2074,79382,103
SK,2021-06-18,968,9,1963,82319,108
SK,2021-06-19,952,10,1970,84997,112
SK,2021-06-20,882,12,1722,85766,112
SK,2021-06-21,871,12,1714,84914,107
SK,2021-06-22,799,12,1594,82806,145
SK,2021-06-23,783,11,1345,79659,181
SK,2021-06-24,785,11,1398,77216,924
SK,2021-06-25,753,9,1387,74610,1632
SK,2021-06-26,732,10,1301,72871,1691
SK,2021-06-27,815,8,1365,72075,1691
SK,2021-06-28,861,11,1270,72631,4636
SK,2021-06-29,866,9,1221,69224,7971
SK,2021-06-30,955,11,1310,64420,12278
SK,2021-07-01,985,10,1148,58189,15384
SK,2021-07-02,966,9,1149,49687,20284
SK,2021-07-03,1014,7,1118,44863,23584
SK,2021-07-04,1020,7,1048,44858,23586
SK,2021-07-05,1044,5,1194,38977,27620
SK,2021-07-06,1079,4,1242,34007,31009
SK,2021-07-07,1029,4,1069,31497,32176
SK,2021-07-08,1129,4,1084,29448,33857
SK,2021-07-09,1188,4,1065,28693,33873
SK,2021-07-10,1208,5,1012,25728,33281
SK,2021-07-11,1176,7,998,25728,33279
SK,2021-07-12,1171,8,804,22826,32066
SK,2021-07-13,1220,8,823,21501,26078
SK,2021-07-14,1219,6,906,18034,21107
SK,2021-07-15,1134,6,947,18763,20567
SK,2021-07-16,1115,7,962,21226,18650
SK,2021-07-17,1074,8,1052,22258,17637
SK,2021-07-18,1085,9,1031,22383,17646
SK,2021-07-19,1252,7,1037,19925,12517
SK,2021-07-20,1173,8,978,21149,13986
SK,2021-07-21,1255,9,904,23319,15215
SK,2021-07-22,1412,10,1001,22164,11440
SK,2021-07-23,1518,10,1028,19469,9554
SK,2021-07-24,1586,9,980,17658,8405
SK,2021-07-25,1768,6,1051,17533,8396
SK,2021-07-26,1690,7,1137,18830,8486
SK,2021-07-27,1820,8,1196,15391,7113
SK,2021-07-28,1809,7,1298,13158,5611
SK,2021-07-29,1791,9,1199,11180,4900
SK,2021-07-30,1713,13,1189,8993,3958
SK,2021-07-31,1725,14,1155,9164,3616
SK,2021-08-01,1594,15,1137,9163,3617
SK,2021-08-02,1541,15,1166,8599,3560
SK,2021-08-03,1509,15,1161,7537,3355
SK,2021-08-04,1486,16,1173,7390,3445
SK,2021-08-05,1394,14,1298,7094,3337
SK,2021-08-06,1341,10,1374,6816,2774
SK,2021-08-07,1198,11,1488,5949,2623
SK,2021-08-08,1106,10,1633,5950,2622
SK,2021-08-09,1028,9,1607,4498,2715
SK,2021-08-10,893,8,1715,4519,3084
SK,2021-08-11,833,10,1683,4328,4236
SK,2021-08-12,749,9,1712,3865,4998
SK,2021-08-13,773,8,1669,3567,6345
SK,2021-08-14,808,6,1635,3675,7299
SK,2021-08-15,846,6,1552,3675,7299
SK,2021-08-16,818,6,1474,3589,8155
SK,2021-08-17,812,7,1389,3384,8569
SK,2021-08-18,806,4,1485,3073,8238
SK,2021-08-19,800,4,1387,2829,8044
SK,2021-08-20,732,4,1366,2838,7114
SK,2021-08-21,690,3,1312,2651,6476
SK,2021-08-22,608,4,1215,2740,6551
SK,2021-08-23,614,6,1167,2623,5405
SK,2021-08-24,647,4,1075,2327,4308
SK,2021-08-25,543,4,981,2329,3374
SK,2021-08-26,522,3,914,2339,2831
SK,2021-08-27,482,4,841,2079,2432
SK,2021-08-28,485,5,776,1925,1992
SK,2021-08-29,495,4,850,2096,2158
SK,2021-08-30,501,3,818,1726,1771
SK,2021-08-31,401,3,851,1954,2013
SK,2021-09-01,430,3,801,1861,2567
SK,2021-09-02,428,4,776,1919,5616
SK,2021-09-03,431,5,777,2120,12204
SK,2021-09-04,434,4,778,2620,18345
SK,2021-09-05,433,4,681,2361,18114
SK,2021-09-06,415,5,676,3055,26652
SK,2021-09-07,452,6,674,3087,34530
SK,2021-09-08,430,6,589,3408,44107
SK,2021-09-09,419,5,598,3158,43212
SK,2021-09-10,431,4,555,3232,50989
SK,2021-09-11,402,4,503,2933,48116
SK,2021-09-12,382,4,496,2941,48416
SK,2021-09-13,394,2,486,3007,55637
SK,2021-09-14,366,2,436,3117,61559
SK,2021-09-15,354,3,458,3094,62481
SK,2021-09-16,358,3,429,3483,72142
SK,2021-09-17,338,2,419,3285,68460
SK,2021-09-18,328,2,453,3468,76446
SK,2021-09-19,331,2,443,3459,76136
SK,2021-09-20,321,3,465,2697,63271
SK,2021-09-21,318,2,458,2669,62900
SK,2021-09-22,336,2,432,2753,64561
SK,2021-09-23,334,3,455,2790,64857
SK,2021-09-24,359,4,452,2835,64391
SK,2021-09-25,333,6,431,2642,56554
SK,2021-09-26,311,7,399,2657,56742
SK,2021-09-27,320,7,359,2927,60317
SK,2021-09-28,341,7,353,2647,52587
SK,2021-09-29,338,6,370,2366,44914
SK,2021-09-30,315,5,339,2159,38268
SK,2021-10-01,284,4,310,1761,31133
SK,2021-10-02,281,3,290,1630,28837
SK,2021-10-03,259,2,373,1615,28649
SK,2021-10-04,246,1,394,1461,26365
SK,2021-10-05,206,1,383,1235,21732
SK,2021-10-06,173,1,387,1154,20526
SK,2021-10-07,152,1,395,1140,19643
SK,2021-10-08,154,1,445,1214,20376
SK,2021-10-09,147,0,470,1298,21564
SK,2021-10-10,142,0,366,1298,21564
SK,2021-10-11,140,0,353,1214,19821
SK,2021-10-12,137,1,331,1202,19933
SK,2021-10-13,131,2,285,983,16135
SK,2021-10-14,119,2,258,642,11285
SK,2021-10-15,103,3,235,411,7238
SK,2021-10-16,91,3,183,276,5138
SK,2021-10-17,82,3,172,287,5346
SK,2021-10-18,79,3,146,218,4235
SK,2021-10-19,85,3,125,210,4577
SK,2021-10-20,84,3,131,300,7631
SK,2021-10-21,97,3,133,444,11164
SK,2021-10-22,103,2,106,638,15180
SK,2021-10-23,123,3,106,709,15954
SK,2021-10-24,151,3,121,698,15747
SK,2021-10-25,148,3,128,778,18365
SK,2021-10-26,129,3,130,847,18999
SK,2021-10-27,125,2,116,773,16193
SK,2021-10-28,120,2,118,805,15320
SK,2021-10-29,106,2,105,807,14230
SK,2021-10-30,90,1,95,782,14045
SK,2021-10-31,79,2,76,782,14044
TG,2020-03-02,1,0,0,0,0
TG,2020-03-03,1,0,0,0,0
TG,2020-03-04,1,0,0,0,0
TG,2020-03-05,1,0,0,0,0
TG,2020-03-06,1,0,0,0,0
TG,2020-03-07,1,0,0,0,0
TG,2020-03-08,1,0,0,0,0
TG,2020-03-14,1,0,0,0,0
TG,2020-03-15,2,0,0,0,0
TG,2020-03-16,3,0,0,0,0
TG,2020-03-17,4,0,0,0,0
TG,2020-03-18,12,0,0,0,0
TG,2020-03-19,15,0,0,0,0
TG,2020-03-20,18,0,0,0,0
TG,2020-03-21,19,0,0,0,0
TG,2020-03-22,24,0,0,0,0
TG,2020-03-23,29,0,0,0,0
TG,2020-03-24,34,0,0,0,0
TG,2020-03-25,28,0,0,0,0
TG,2020-03-26,29,0,0,0,0
TG,2020-03-27,40,0,0,0,0
TG,2020-03-28,46,0,0,0,0
TG,2020-03-29,43,1,1,0,0
TG,2020-03-30,44,6,14,0,0
TG,2020-03-31,58,6,14,0,0
TG,2020-04-01,86,9,14,0,0
TG,2020-04-02,109,9,17,0,0
TG,2020-04-03,170,11,32,0,0
TG,2020-04-04,205,11,33,0,0
TG,2020-04-05,264,10,32,0,0
TG,2020-04-06,287,5,31,0,0
TG,2020-04-07,307,5,31,0,0
TG,2020-04-08,326,2,31,0,0
TG,2020-04-09,317,3,28,0,0
TG,2020-04-10,258,1,13,0,0
TG,2020-04-11,231,3,63,0,0
TG,2020-04-12,197,5,70,0,0
TG,2020-04-13,228,6,58,0,0
TG,2020-04-14,240,7,65,0,0
TG,2020-04-15,197,7,73,0,0
TG,2020-04-16,229,6,141,0,0
TG,2020-04-17,279,6,141,0,0
TG,2020-04-18,306,4,90,0,0
TG,2020-04-19,327,5,83,0,0
TG,2020-04-20,280,6,83,0,0
TG,2020-04-21,284,5,84,0,0
TG,2020-04-22,293,6,76,0,0
TG,2020-04-23,270,7,66,0,0
TG,2020-04-24,217,7,105,0,0
TG,2020-04-25,181,7,121,0,0
TG,2020-04-26,143,4,130,0,0
TG,2020-04-27,131,2,146,0,0
TG,2020-04-28,81,2,180,0,0
TG,2020-04-29,73,1,215,0,0
TG,2020-04-30,68,3,190,0,0
TG,2020-05-01,61,3,173,0,0
TG,2020-05-02,71,4,192,0,0
TG,2020-05-03,81,4,229,0,0
TG,2020-05-04,82,4,253,0,0
TG,2020-05-05,87,4,254,0,0
TG,2020-05-06,91,4,239,0,0
TG,2020-05-07,84,1,251,0,0
